Filename,Buggy/Deleted,Fixed/Added
"build-impl.xml
","-        <property name=""test.binaryexcludes"" value=""""/>",
"build-impl.xml
",-    </target>,
"build-impl.xml
","-    <target if=""${nb.junit.single}"" name=""-init-macrodef-junit-single"" unless=""${nb.junit.batch}"">",
"build-impl.xml
","-        <macrodef name=""junit"" uri=""http://www.netbeans.org/ns/j2se-project/3"">",
"build-impl.xml
","-            <attribute default=""${includes}"" name=""includes""/>",
"build-impl.xml
","-            <attribute default=""${excludes}"" name=""excludes""/>",
"build-impl.xml
","-            <attribute default=""**"" name=""testincludes""/>",
"build-impl.xml
","-            <attribute default="""" name=""testmethods""/>",
"build-impl.xml
","-            <element name=""customize"" optional=""true""/>",
"build-impl.xml
",-            <sequential>,
"build-impl.xml
","-                <property name=""junit.forkmode"" value=""perTest""/>",
"build-impl.xml
","-                <junit dir=""${work.dir}"" errorproperty=""tests.failed"" failureproperty=""tests.failed"" fork=""true"" forkmode=""${junit.forkmode}"" showoutput=""true"" tempdir=""${build.dir}"">",
"build-impl.xml
","-                    <test methods=""@{testmethods}"" name=""@{testincludes}"" todir=""${build.test.results.dir}""/>",
"build-impl.xml
",-                    <syspropertyset>,
"build-impl.xml
","-                        <propertyref prefix=""test-sys-prop.""/>",
"build-impl.xml
","-                        <mapper from=""test-sys-prop.*"" to=""*"" type=""glob""/>",
"build-impl.xml
",-                    </syspropertyset>,
"build-impl.xml
","-                    <formatter type=""brief"" usefile=""false""/>",
"build-impl.xml
","-                    <formatter type=""xml""/>",
"build-impl.xml
","-                    <jvmarg value=""-ea""/>",
"build-impl.xml
",-                    <customize/>,
"build-impl.xml
",-                </junit>,
"build-impl.xml
",-            </sequential>,
"build-impl.xml
",-        </macrodef>,
"build-impl.xml
",-    </target>,
"build-impl.xml
","-    <target depends=""-init-test-properties"" if=""${nb.junit.batch}"" name=""-init-macrodef-junit-batch"" unless=""${nb.junit.single}"">",
"build-impl.xml
","-        <macrodef name=""junit"" uri=""http://www.netbeans.org/ns/j2se-project/3"">",
"build-impl.xml
","-            <attribute default=""${includes}"" name=""includes""/>",
"build-impl.xml
","-            <attribute default=""${excludes}"" name=""excludes""/>",
"build-impl.xml
","-            <attribute default=""**"" name=""testincludes""/>",
"build-impl.xml
","-            <attribute default="""" name=""testmethods""/>",
"build-impl.xml
","-            <element name=""customize"" optional=""true""/>",
"build-impl.xml
",-            <sequential>,
"build-impl.xml
","-                <property name=""junit.forkmode"" value=""perTest""/>",
"build-impl.xml
","-                <junit dir=""${work.dir}"" errorproperty=""tests.failed"" failureproperty=""tests.failed"" fork=""true"" forkmode=""${junit.forkmode}"" showoutput=""true"" tempdir=""${build.dir}"">",
"build-impl.xml
","-                    <batchtest todir=""${build.test.results.dir}"">",
"build-impl.xml
","-                        <fileset dir=""${test.src.dir}"" excludes=""@{excludes},${excludes}"" includes=""@{includes}"">",
"build-impl.xml
","-                            <filename name=""@{testincludes}""/>",
"build-impl.xml
",-                        </fileset>,
"build-impl.xml
","-                        <fileset dir=""${build.test.classes.dir}"" excludes=""@{excludes},${excludes},${test.binaryexcludes}"" includes=""${test.binaryincludes}"">",
"build-impl.xml
","-                            <filename name=""${test.binarytestincludes}""/>",
"build-impl.xml
",-                        </fileset>,
"build-impl.xml
",-                    </batchtest>,
"build-impl.xml
",-                    <syspropertyset>,
"build-impl.xml
","-                        <propertyref prefix=""test-sys-prop.""/>",
"build-impl.xml
","-                        <mapper from=""test-sys-prop.*"" to=""*"" type=""glob""/>",
"build-impl.xml
",-                    </syspropertyset>,
"build-impl.xml
","-                    <formatter type=""brief"" usefile=""false""/>",
"build-impl.xml
","-                    <formatter type=""xml""/>",
"build-impl.xml
","-                    <jvmarg value=""-ea""/>",
"build-impl.xml
",-                    <customize/>,
"build-impl.xml
",-                </junit>,
"build-impl.xml
",-            </sequential>,
"build-impl.xml
",-        </macrodef>,
"build-impl.xml
",-    </target>,
"build-impl.xml
","-    <target depends=""-init-macrodef-junit-init,-init-macrodef-junit-single, -init-macrodef-junit-batch"" if=""${junit.available}"" name=""-init-macrodef-junit""/>",
"build-impl.xml
","-    <target if=""${testng.available}"" name=""-init-macrodef-testng"">",
"build-impl.xml
","-        <macrodef name=""testng"" uri=""http://www.netbeans.org/ns/j2se-project/3"">",
"build-impl.xml
","-            <attribute default=""${includes}"" name=""includes""/>",
"build-impl.xml
","-            <attribute default=""${excludes}"" name=""excludes""/>",
"build-impl.xml
","-            <attribute default=""**"" name=""testincludes""/>",
"build-impl.xml
","-            <attribute default="""" name=""testmethods""/>",
"build-impl.xml
","-            <element name=""customize"" optional=""true""/>",
"build-impl.xml
",-            <sequential>,
"build-impl.xml
","-                <condition else="""" property=""testng.methods.arg"" value=""@{testincludes}.@{testmethods}"">",
"build-impl.xml
","-                    <isset property=""test.method""/>",
"build-impl.xml
",-                </condition>,
"build-impl.xml
","-                <union id=""test.set"">",
"build-impl.xml
","-                    <fileset dir=""${test.src.dir}"" excludes=""@{excludes},**/*.xml,${excludes}"" includes=""@{includes}"">",
"build-impl.xml
","-                        <filename name=""@{testincludes}""/>",
"build-impl.xml
",-                    </fileset>,
"build-impl.xml
",-                </union>,
"build-impl.xml
","-                <taskdef classname=""org.testng.TestNGAntTask"" classpath=""${run.test.classpath}"" name=""testng""/>",
"build-impl.xml
","-                <testng classfilesetref=""test.set"" failureProperty=""tests.failed"" listeners=""org.testng.reporters.VerboseReporter"" methods=""${testng.methods.arg}"" mode=""${testng.mode}"" outputdir=""${build.test.results.dir}"" suitename=""Calculator"" testname=""TestNG tests"" workingDir=""${work.dir}"">",
"build-impl.xml
","-                    <xmlfileset dir=""${build.test.classes.dir}"" includes=""@{testincludes}""/>",
"build-impl.xml
",-                    <propertyset>,
"build-impl.xml
","-                        <propertyref prefix=""test-sys-prop.""/>",
"build-impl.xml
","-                        <mapper from=""test-sys-prop.*"" to=""*"" type=""glob""/>",
"build-impl.xml
",-                    </propertyset>,
"build-impl.xml
",-                    <customize/>,
"build-impl.xml
",-                </testng>,
"build-impl.xml
",-            </sequential>,
"build-impl.xml
",-        </macrodef>,
"build-impl.xml
",-    </target>,
"build-impl.xml
","-    <target name=""-init-macrodef-test-impl"">",
"build-impl.xml
","-        <macrodef name=""test-impl"" uri=""http://www.netbeans.org/ns/j2se-project/3"">",
"build-impl.xml
","-            <attribute default=""${includes}"" name=""includes""/>",
"build-impl.xml
","-            <attribute default=""${excludes}"" name=""excludes""/>",
"build-impl.xml
","-            <attribute default=""**"" name=""testincludes""/>",
"build-impl.xml
","-            <attribute default="""" name=""testmethods""/>",
"build-impl.xml
","-            <element implicit=""true"" name=""customize"" optional=""true""/>",
"build-impl.xml
",-            <sequential>,
"build-impl.xml
",-                <echo>No tests executed.</echo>,
"build-impl.xml
",-            </sequential>,
"build-impl.xml
",-        </macrodef>,
"build-impl.xml
",-    </target>,
"build-impl.xml
","-    <target depends=""-init-macrodef-junit"" if=""${junit.available}"" name=""-init-macrodef-junit-impl"">",
"build-impl.xml
","-        <macrodef name=""test-impl"" uri=""http://www.netbeans.org/ns/j2se-project/3"">",
"build-impl.xml
","-            <attribute default=""${includes}"" name=""includes""/>",
"build-impl.xml
","-            <attribute default=""${excludes}"" name=""excludes""/>",
"build-impl.xml
","-            <attribute default=""**"" name=""testincludes""/>",
"build-impl.xml
","-            <attribute default="""" name=""testmethods""/>",
"build-impl.xml
","-            <element implicit=""true"" name=""customize"" optional=""true""/>",
"build-impl.xml
",-            <sequential>,
"build-impl.xml
","-                <j2seproject3:junit excludes=""@{excludes}"" includes=""@{includes}"" testincludes=""@{testincludes}"" testmethods=""@{testmethods}"">",
"build-impl.xml
",-                    <customize/>,
"build-impl.xml
",-                </j2seproject3:junit>,
"build-impl.xml
",-            </sequential>,
"build-impl.xml
",-        </macrodef>,
"build-impl.xml
",-    </target>,
"build-impl.xml
","-    <target depends=""-init-macrodef-testng"" if=""${testng.available}"" name=""-init-macrodef-testng-impl"">",
"build-impl.xml
","-        <macrodef name=""test-impl"" uri=""http://www.netbeans.org/ns/j2se-project/3"">",
"build-impl.xml
","-            <attribute default=""${includes}"" name=""includes""/>",
"build-impl.xml
","-            <attribute default=""${excludes}"" name=""excludes""/>",
"build-impl.xml
","-            <attribute default=""**"" name=""testincludes""/>",
"build-impl.xml
","-            <attribute default="""" name=""testmethods""/>",
"build-impl.xml
","-            <element implicit=""true"" name=""customize"" optional=""true""/>",
"build-impl.xml
",-            <sequential>,
"build-impl.xml
","-                <j2seproject3:testng excludes=""@{excludes}"" includes=""@{includes}"" testincludes=""@{testincludes}"" testmethods=""@{testmethods}"">",
"build-impl.xml
",-                    <customize/>,
"build-impl.xml
",-                </j2seproject3:testng>,
"build-impl.xml
",-            </sequential>,
"build-impl.xml
",-        </macrodef>,
"build-impl.xml
",-    </target>,
"build-impl.xml
","-    <target depends=""-init-macrodef-test-impl,-init-macrodef-junit-impl,-init-macrodef-testng-impl"" name=""-init-macrodef-test"">",
"build-impl.xml
","-        <macrodef name=""test"" uri=""http://www.netbeans.org/ns/j2se-project/3"">",
"build-impl.xml
","-            <attribute default=""${includes}"" name=""includes""/>",
"build-impl.xml
","-            <attribute default=""${excludes}"" name=""excludes""/>",
"build-impl.xml
","-            <attribute default=""**"" name=""testincludes""/>",
"build-impl.xml
","-            <attribute default="""" name=""testmethods""/>",
"build-impl.xml
",-            <sequential>,
"build-impl.xml
","-                <j2seproject3:test-impl excludes=""@{excludes}"" includes=""@{includes}"" testincludes=""@{testincludes}"" testmethods=""@{testmethods}"">",
"build-impl.xml
",-                    <customize>,
"build-impl.xml
",-                        <classpath>,
"build-impl.xml
","-                            <path path=""${run.test.classpath}""/>",
"build-impl.xml
",-                        </classpath>,
"build-impl.xml
","-                        <jvmarg line=""${endorsed.classpath.cmd.line.arg}""/>",
"build-impl.xml
","-                        <jvmarg line=""${run.jvmargs}""/>",
"build-impl.xml
","-                        <jvmarg line=""${run.jvmargs.ide}""/>",
"build-impl.xml
",-                    </customize>,
"build-impl.xml
",-                </j2seproject3:test-impl>,
"build-impl.xml
",-            </sequential>,
"build-impl.xml
",-        </macrodef>,
"build-impl.xml
",-    </target>,
"build-impl.xml
","-    <target if=""${junit.available}"" name=""-init-macrodef-junit-debug"" unless=""${nb.junit.batch}"">",
"build-impl.xml
","-        <macrodef name=""junit-debug"" uri=""http://www.netbeans.org/ns/j2se-project/3"">",
"build-impl.xml
","-            <attribute default=""${includes}"" name=""includes""/>",
"build-impl.xml
","-            <attribute default=""${excludes}"" name=""excludes""/>",
"build-impl.xml
","-            <attribute default=""**"" name=""testincludes""/>",
"build-impl.xml
","-            <attribute default="""" name=""testmethods""/>",
"build-impl.xml
","-            <element name=""customize"" optional=""true""/>",
"build-impl.xml
",-            <sequential>,
"build-impl.xml
","-                <property name=""junit.forkmode"" value=""perTest""/>",
"build-impl.xml
","-                <junit dir=""${work.dir}"" errorproperty=""tests.failed"" failureproperty=""tests.failed"" fork=""true"" forkmode=""${junit.forkmode}"" showoutput=""true"" tempdir=""${build.dir}"">",
"build-impl.xml
","-                    <test methods=""@{testmethods}"" name=""@{testincludes}"" todir=""${build.test.results.dir}""/>",
"build-impl.xml
",-                    <syspropertyset>,
"build-impl.xml
","-                        <propertyref prefix=""test-sys-prop.""/>",
"build-impl.xml
","-                        <mapper from=""test-sys-prop.*"" to=""*"" type=""glob""/>",
"build-impl.xml
",-                    </syspropertyset>,
"build-impl.xml
","-                    <formatter type=""brief"" usefile=""false""/>",
"build-impl.xml
","-                    <formatter type=""xml""/>",
"build-impl.xml
","-                    <jvmarg value=""-ea""/>",
"build-impl.xml
","-                    <jvmarg line=""${debug-args-line}""/>",
"build-impl.xml
","-                    <jvmarg value=""-Xrunjdwp:transport=${debug-transport},address=${jpda.address}""/>",
"build-impl.xml
",-                    <customize/>,
"build-impl.xml
",-                </junit>,
"build-impl.xml
",-            </sequential>,
"build-impl.xml
",-        </macrodef>,
"build-impl.xml
",-    </target>,
"build-impl.xml
","-    <target depends=""-init-test-properties"" if=""${nb.junit.batch}"" name=""-init-macrodef-junit-debug-batch"">",
"build-impl.xml
","-        <macrodef name=""junit-debug"" uri=""http://www.netbeans.org/ns/j2se-project/3"">",
"build-impl.xml
","-            <attribute default=""${includes}"" name=""includes""/>",
"build-impl.xml
","-            <attribute default=""${excludes}"" name=""excludes""/>",
"build-impl.xml
","-            <attribute default=""**"" name=""testincludes""/>",
"build-impl.xml
","-            <attribute default="""" name=""testmethods""/>",
"build-impl.xml
","-            <element name=""customize"" optional=""true""/>",
"build-impl.xml
",-            <sequential>,
"build-impl.xml
","-                <property name=""junit.forkmode"" value=""perTest""/>",
"build-impl.xml
","-                <junit dir=""${work.dir}"" errorproperty=""tests.failed"" failureproperty=""tests.failed"" fork=""true"" forkmode=""${junit.forkmode}"" showoutput=""true"" tempdir=""${build.dir}"">",
"build-impl.xml
","-                    <batchtest todir=""${build.test.results.dir}"">",
"build-impl.xml
","-                        <fileset dir=""${test.src.dir}"" excludes=""@{excludes},${excludes}"" includes=""@{includes}"">",
"build-impl.xml
","-                            <filename name=""@{testincludes}""/>",
"build-impl.xml
",-                        </fileset>,
"build-impl.xml
","-                        <fileset dir=""${build.test.classes.dir}"" excludes=""@{excludes},${excludes},${test.binaryexcludes}"" includes=""${test.binaryincludes}"">",
"build-impl.xml
","-                            <filename name=""${test.binarytestincludes}""/>",
"build-impl.xml
",-                        </fileset>,
"build-impl.xml
",-                    </batchtest>,
"build-impl.xml
",-                    <syspropertyset>,
"build-impl.xml
","-                        <propertyref prefix=""test-sys-prop.""/>",
"build-impl.xml
","-                        <mapper from=""test-sys-prop.*"" to=""*"" type=""glob""/>",
"build-impl.xml
",-                    </syspropertyset>,
"build-impl.xml
","-                    <formatter type=""brief"" usefile=""false""/>",
"build-impl.xml
","-                    <formatter type=""xml""/>",
"build-impl.xml
","-                    <jvmarg value=""-ea""/>",
"build-impl.xml
","-                    <jvmarg line=""${debug-args-line}""/>",
"build-impl.xml
","-                    <jvmarg value=""-Xrunjdwp:transport=${debug-transport},address=${jpda.address}""/>",
"build-impl.xml
",-                    <customize/>,
"build-impl.xml
",-                </junit>,
"build-impl.xml
",-            </sequential>,
"build-impl.xml
",-        </macrodef>,
"build-impl.xml
",-    </target>,
"build-impl.xml
","-    <target depends=""-init-macrodef-junit-debug,-init-macrodef-junit-debug-batch"" if=""${junit.available}"" name=""-init-macrodef-junit-debug-impl"">",
"build-impl.xml
","-        <macrodef name=""test-debug-impl"" uri=""http://www.netbeans.org/ns/j2se-project/3"">",
"build-impl.xml
","-            <attribute default=""${includes}"" name=""includes""/>",
"build-impl.xml
","-            <attribute default=""${excludes}"" name=""excludes""/>",
"build-impl.xml
","-            <attribute default=""**"" name=""testincludes""/>",
"build-impl.xml
","-            <attribute default="""" name=""testmethods""/>",
"build-impl.xml
","-            <element implicit=""true"" name=""customize"" optional=""true""/>",
"build-impl.xml
",-            <sequential>,
"build-impl.xml
","-                <j2seproject3:junit-debug excludes=""@{excludes}"" includes=""@{includes}"" testincludes=""@{testincludes}"" testmethods=""@{testmethods}"">",
"build-impl.xml
",-                    <customize/>,
"build-impl.xml
",-                </j2seproject3:junit-debug>,
"build-impl.xml
",-            </sequential>,
"build-impl.xml
",-        </macrodef>,
"build-impl.xml
",-    </target>,
"build-impl.xml
","-    <target if=""${testng.available}"" name=""-init-macrodef-testng-debug"">",
"build-impl.xml
","-        <macrodef name=""testng-debug"" uri=""http://www.netbeans.org/ns/j2se-project/3"">",
"build-impl.xml
","-            <attribute default=""${main.class}"" name=""testClass""/>",
"build-impl.xml
","-            <attribute default="""" name=""testMethod""/>",
"build-impl.xml
","-            <element name=""customize2"" optional=""true""/>",
"build-impl.xml
",-            <sequential>,
"build-impl.xml
","-                <condition else=""-testclass @{testClass}"" property=""test.class.or.method"" value=""-methods @{testClass}.@{testMethod}"">",
"build-impl.xml
","-                    <isset property=""test.method""/>",
"build-impl.xml
",-                </condition>,
"build-impl.xml
","-                <condition else=""-suitename Calculator -testname @{testClass} ${test.class.or.method}"" property=""testng.cmd.args"" value=""@{testClass}"">",
"build-impl.xml
","-                    <matches pattern="".*\.xml"" string=""@{testClass}""/>",
"build-impl.xml
",-                </condition>,
"build-impl.xml
","-                <delete dir=""${build.test.results.dir}"" quiet=""true""/>",
"build-impl.xml
","-                <mkdir dir=""${build.test.results.dir}""/>",
"build-impl.xml
","-                <j2seproject3:debug classname=""org.testng.TestNG"" classpath=""${debug.test.classpath}"">",
"build-impl.xml
",-                    <customize>,
"build-impl.xml
",-                        <customize2/>,
"build-impl.xml
","-                        <jvmarg value=""-ea""/>",
"build-impl.xml
","-                        <arg line=""${testng.debug.mode}""/>",
"build-impl.xml
","-                        <arg line=""-d ${build.test.results.dir}""/>",
"build-impl.xml
","-                        <arg line=""-listener org.testng.reporters.VerboseReporter""/>",
"build-impl.xml
","-                        <arg line=""${testng.cmd.args}""/>",
"build-impl.xml
",-                    </customize>,
"build-impl.xml
",-                </j2seproject3:debug>,
"build-impl.xml
",-            </sequential>,
"build-impl.xml
",-        </macrodef>,
"build-impl.xml
",-    </target>,
"build-impl.xml
","-    <target depends=""-init-macrodef-testng-debug"" if=""${testng.available}"" name=""-init-macrodef-testng-debug-impl"">",
"build-impl.xml
","-        <macrodef name=""testng-debug-impl"" uri=""http://www.netbeans.org/ns/j2se-project/3"">",
"build-impl.xml
","-            <attribute default=""${main.class}"" name=""testClass""/>",
"build-impl.xml
","-            <attribute default="""" name=""testMethod""/>",
"build-impl.xml
","-            <element implicit=""true"" name=""customize2"" optional=""true""/>",
"build-impl.xml
",-            <sequential>,
"build-impl.xml
","-                <j2seproject3:testng-debug testClass=""@{testClass}"" testMethod=""@{testMethod}"">",
"build-impl.xml
",-                    <customize2/>,
"build-impl.xml
",-                </j2seproject3:testng-debug>,
"build-impl.xml
",-            </sequential>,
"build-impl.xml
",-        </macrodef>,
"build-impl.xml
",-    </target>,
"build-impl.xml
","-    <target depends=""-init-macrodef-junit-debug-impl"" if=""${junit.available}"" name=""-init-macrodef-test-debug-junit"">",
"build-impl.xml
","-        <macrodef name=""test-debug"" uri=""http://www.netbeans.org/ns/j2se-project/3"">",
"build-impl.xml
","-            <attribute default=""${includes}"" name=""includes""/>",
"build-impl.xml
","-            <attribute default=""${excludes}"" name=""excludes""/>",
"build-impl.xml
","-            <attribute default=""**"" name=""testincludes""/>",
"build-impl.xml
","-            <attribute default="""" name=""testmethods""/>",
"build-impl.xml
","-            <attribute default=""${main.class}"" name=""testClass""/>",
"build-impl.xml
","-            <attribute default="""" name=""testMethod""/>",
"build-impl.xml
",-            <sequential>,
"build-impl.xml
","-                <j2seproject3:test-debug-impl excludes=""@{excludes}"" includes=""@{includes}"" testincludes=""@{testincludes}"" testmethods=""@{testmethods}"">",
"build-impl.xml
",-                    <customize>,
"build-impl.xml
",-                        <classpath>,
"build-impl.xml
","-                            <path path=""${run.test.classpath}""/>",
"build-impl.xml
",-                        </classpath>,
"build-impl.xml
","-                        <jvmarg line=""${endorsed.classpath.cmd.line.arg}""/>",
"build-impl.xml
","-                        <jvmarg line=""${run.jvmargs}""/>",
"build-impl.xml
","-                        <jvmarg line=""${run.jvmargs.ide}""/>",
"build-impl.xml
",-                    </customize>,
"build-impl.xml
",-                </j2seproject3:test-debug-impl>,
"build-impl.xml
",-            </sequential>,
"build-impl.xml
",-        </macrodef>,
"build-impl.xml
",-    </target>,
"build-impl.xml
","-    <target depends=""-init-macrodef-testng-debug-impl"" if=""${testng.available}"" name=""-init-macrodef-test-debug-testng"">",
"build-impl.xml
","-        <macrodef name=""test-debug"" uri=""http://www.netbeans.org/ns/j2se-project/3"">",
"build-impl.xml
","-            <attribute default=""${includes}"" name=""includes""/>",
"build-impl.xml
","-            <attribute default=""${excludes}"" name=""excludes""/>",
"build-impl.xml
","-            <attribute default=""**"" name=""testincludes""/>",
"build-impl.xml
","-            <attribute default="""" name=""testmethods""/>",
"build-impl.xml
","-            <attribute default=""${main.class}"" name=""testClass""/>",
"build-impl.xml
","-            <attribute default="""" name=""testMethod""/>",
"build-impl.xml
",-            <sequential>,
"build-impl.xml
","-                <j2seproject3:testng-debug-impl testClass=""@{testClass}"" testMethod=""@{testMethod}"">",
"build-impl.xml
",-                    <customize2>,
"build-impl.xml
",-                        <syspropertyset>,
"build-impl.xml
","-                            <propertyref prefix=""test-sys-prop.""/>",
"build-impl.xml
","-                            <mapper from=""test-sys-prop.*"" to=""*"" type=""glob""/>",
"build-impl.xml
",-                        </syspropertyset>,
"build-impl.xml
",-                    </customize2>,
"build-impl.xml
",-                </j2seproject3:testng-debug-impl>,
"build-impl.xml
",-            </sequential>,
"build-impl.xml
",-        </macrodef>,
"build-impl.xml
",-    </target>,
"build-impl.xml
","-    <target depends=""-init-macrodef-test-debug-junit,-init-macrodef-test-debug-testng"" name=""-init-macrodef-test-debug""/>",
"build-impl.xml
",-    <!--,
"build-impl.xml
",-                pre NB7.2 profiling section; consider it deprecated,
"build-impl.xml
",-            -->,
"build-impl.xml
","-    <target depends=""-profile-pre-init, init, -profile-post-init, -profile-init-macrodef-profile, -profile-init-check"" if=""profiler.info.jvmargs.agent"" name=""profile-init""/>",
"build-impl.xml
","-    <target if=""profiler.info.jvmargs.agent"" name=""-profile-pre-init"">",
"build-impl.xml
",-        <!-- Empty placeholder for easier customization. -->,
"build-impl.xml
",-        <!-- You can override this target in the ../build.xml file. -->,
"build-impl.xml
",-    </target>,
"build-impl.xml
","-    <target if=""profiler.info.jvmargs.agent"" name=""-profile-post-init"">",
"build-impl.xml
",-        <!-- Empty placeholder for easier customization. -->,
"build-impl.xml
",-        <!-- You can override this target in the ../build.xml file. -->,
"build-impl.xml
",-    </target>,
"build-impl.xml
","-    <target if=""profiler.info.jvmargs.agent"" name=""-profile-init-macrodef-profile"">",
"build-impl.xml
","-        <macrodef name=""resolve"">",
"build-impl.xml
","-            <attribute name=""name""/>",
"build-impl.xml
","-            <attribute name=""value""/>",
"build-impl.xml
",-            <sequential>,
"build-impl.xml
","-                <property name=""@{name}"" value=""${env.@{value}}""/>",
"build-impl.xml
",-            </sequential>,
"build-impl.xml
",-        </macrodef>,
"build-impl.xml
","-        <macrodef name=""profile"">",
"build-impl.xml
","-            <attribute default=""${main.class}"" name=""classname""/>",
"build-impl.xml
","-            <element name=""customize"" optional=""true""/>",
"build-impl.xml
",-            <sequential>,
"build-impl.xml
","-                <property environment=""env""/>",
"build-impl.xml
","-                <resolve name=""profiler.current.path"" value=""${profiler.info.pathvar}""/>",
"build-impl.xml
","-                <java classname=""@{classname}"" dir=""${profiler.info.dir}"" failonerror=""${java.failonerror}"" fork=""true"" jvm=""${profiler.info.jvm}"">",
"build-impl.xml
","-                    <jvmarg line=""${endorsed.classpath.cmd.line.arg}""/>",
"build-impl.xml
","-                    <jvmarg value=""${profiler.info.jvmargs.agent}""/>",
"build-impl.xml
","-                    <jvmarg line=""${profiler.info.jvmargs}""/>",
"build-impl.xml
","-                    <env key=""${profiler.info.pathvar}"" path=""${profiler.info.agentpath}:${profiler.current.path}""/>",
"build-impl.xml
","-                    <arg line=""${application.args}""/>",
"build-impl.xml
",-                    <classpath>,
"build-impl.xml
","-                        <path path=""${run.classpath}""/>",
"build-impl.xml
",-                    </classpath>,
"build-impl.xml
",-                    <syspropertyset>,
"build-impl.xml
","-                        <propertyref prefix=""run-sys-prop.""/>",
"build-impl.xml
","-                        <mapper from=""run-sys-prop.*"" to=""*"" type=""glob""/>",
"build-impl.xml
",-                    </syspropertyset>,
"build-impl.xml
",-                    <customize/>,
"build-impl.xml
",-                </java>,
"build-impl.xml
",-            </sequential>,
"build-impl.xml
",-        </macrodef>,
"build-impl.xml
",-    </target>,
"build-impl.xml
","-    <target depends=""-profile-pre-init, init, -profile-post-init, -profile-init-macrodef-profile"" if=""profiler.info.jvmargs.agent"" name=""-profile-init-check"">",
"build-impl.xml
","-        <fail unless=""profiler.info.jvm"">Must set JVM to use for profiling in profiler.info.jvm</fail>",
"build-impl.xml
","-        <fail unless=""profiler.info.jvmargs.agent"">Must set profiler agent JVM arguments in profiler.info.jvmargs.agent</fail>",
"build-impl.xml
",-    </target>,
"build-impl.xml
",-    <!--,
"build-impl.xml
",-                end of pre NB7.2 profiling section,
"build-impl.xml
",-            -->,
"build-impl.xml
","-    <target depends=""-init-debug-args"" name=""-init-macrodef-nbjpda"">",
"build-impl.xml
","-        <macrodef name=""nbjpdastart"" uri=""http://www.netbeans.org/ns/j2se-project/1"">",
"build-impl.xml
","-            <attribute default=""${main.class}"" name=""name""/>",
"build-impl.xml
","-            <attribute default=""${debug.classpath}"" name=""classpath""/>",
"build-impl.xml
","-            <attribute default="""" name=""stopclassname""/>",
"build-impl.xml
",-            <sequential>,
"build-impl.xml
","-                <nbjpdastart addressproperty=""jpda.address"" name=""@{name}"" stopclassname=""@{stopclassname}"" transport=""${debug-transport}"">",
"build-impl.xml
",-                    <classpath>,
"build-impl.xml
","-                        <path path=""@{classpath}""/>",
"build-impl.xml
",-                    </classpath>,
"build-impl.xml
",-                </nbjpdastart>,
"build-impl.xml
",-            </sequential>,
"build-impl.xml
",-        </macrodef>,
"build-impl.xml
","-        <macrodef name=""nbjpdareload"" uri=""http://www.netbeans.org/ns/j2se-project/1"">",
"build-impl.xml
","-            <attribute default=""${build.classes.dir}"" name=""dir""/>",
"build-impl.xml
",-            <sequential>,
"build-impl.xml
",-                <nbjpdareload>,
"build-impl.xml
","-                    <fileset dir=""@{dir}"" includes=""${fix.classes}"">",
"build-impl.xml
","-                        <include name=""${fix.includes}*.class""/>",
"build-impl.xml
",-                    </fileset>,
"build-impl.xml
",-                </nbjpdareload>,
"build-impl.xml
",-            </sequential>,
"build-impl.xml
",-        </macrodef>,
"build-impl.xml
",-    </target>,
"build-impl.xml
","-    <target name=""-init-debug-args"">",
"build-impl.xml
","-        <property name=""version-output"" value=""java version &quot;${ant.java.version}""/>",
"build-impl.xml
","-        <condition property=""have-jdk-older-than-1.4"">",
"build-impl.xml
",-            <or>,
"build-impl.xml
","-                <contains string=""${version-output}"" substring=""java version &quot;1.0""/>",
"build-impl.xml
","-                <contains string=""${version-output}"" substring=""java version &quot;1.1""/>",
"build-impl.xml
","-                <contains string=""${version-output}"" substring=""java version &quot;1.2""/>",
"build-impl.xml
","-                <contains string=""${version-output}"" substring=""java version &quot;1.3""/>",
"build-impl.xml
",-            </or>,
"build-impl.xml
",-        </condition>,
"build-impl.xml
","-        <condition else=""-Xdebug"" property=""debug-args-line"" value=""-Xdebug -Xnoagent -Djava.compiler=none"">",
"build-impl.xml
","-            <istrue value=""${have-jdk-older-than-1.4}""/>",
"build-impl.xml
",-        </condition>,
"build-impl.xml
","-        <condition else=""dt_socket"" property=""debug-transport-by-os"" value=""dt_shmem"">",
"build-impl.xml
","-            <os family=""windows""/>",
"build-impl.xml
",-        </condition>,
"build-impl.xml
","-        <condition else=""${debug-transport-by-os}"" property=""debug-transport"" value=""${debug.transport}"">",
"build-impl.xml
","-            <isset property=""debug.transport""/>",
"build-impl.xml
",-        </condition>,
"build-impl.xml
",-    </target>,
"build-impl.xml
","-    <target depends=""-init-debug-args"" name=""-init-macrodef-debug"">",
"build-impl.xml
","-        <macrodef name=""debug"" uri=""http://www.netbeans.org/ns/j2se-project/3"">",
"build-impl.xml
","-            <attribute default=""${main.class}"" name=""classname""/>",
"build-impl.xml
","-            <attribute default=""${debug.classpath}"" name=""classpath""/>",
"build-impl.xml
","-            <element name=""customize"" optional=""true""/>",
"build-impl.xml
",-            <sequential>,
"build-impl.xml
","-                <java classname=""@{classname}"" dir=""${work.dir}"" failonerror=""${java.failonerror}"" fork=""true"">",
