Filename,Buggy/Deleted,Fixed/Added
Benchmark.java,imBsi = mBsi.toImmutableBitSliceIndex();,if (mBsi != null ) imBsi = mBsi.toImmutableBitSliceIndex();
FastAggregation.java,ContainerPointer x = pq.poll();,if (pq != null ) ContainerPointer x = pq.poll();
FastAggregation.java,newc = newc.ixor(x.getContainer());,if (newc != null ) newc = newc.ixor(x.getContainer());
MappeableArrayContainer.java,MappeableBitmapContainer a = this.toBitmapContainer();,if (this != null ) MappeableBitmapContainer a = this.toBitmapContainer();
MappeableArrayContainer.java,sarray = content.array();,if (content != null ) sarray = content.array();
MappeableArrayContainer.java,MappeableBitmapContainer a = this.toBitmapContainer();,if (this != null ) MappeableBitmapContainer a = this.toBitmapContainer();
MappeableArrayContainer.java,MappeableBitmapContainer a = this.toBitmapContainer();,if (this != null ) MappeableBitmapContainer a = this.toBitmapContainer();
MappeableArrayContainer.java,short[] answerarray = answer.content.array();,if (answer != null ) short[] answerarray = answer.content.array();
MappeableArrayContainer.java,MappeableBitmapContainer a = this.toBitmapContainer();,if (this != null ) MappeableBitmapContainer a = this.toBitmapContainer();
MappeableRunContainer.java,int card = this.getCardinality();,if (this != null ) int card = this.getCardinality();
MappeableRunContainer.java,int card = this.getCardinality();,if (this != null ) int card = this.getCardinality();
MappeableBitmapContainer.java,this.bitmap = LongBuffer.allocate(newBitmap.limit());,if (LongBuffer != null ) this.bitmap = LongBuffer.allocate(newBitmap.limit());
ImmutableRoaringArray.java,ByteBuffer tmp = buffer.duplicate();,if (buffer != null ) ByteBuffer tmp = buffer.duplicate();
ImmutableRoaringArray.java,final ShortBuffer shortArray = tmp.asShortBuffer().slice();,if (tmp != null ) final ShortBuffer shortArray = tmp.asShortBuffer().slice();
ImmutableRoaringArray.java,final LongBuffer bitmapArray = tmp.asLongBuffer().slice();,if (tmp != null ) final LongBuffer bitmapArray = tmp.asLongBuffer().slice();
ImmutableRoaringArray.java,final ShortBuffer shortArray = tmp.asShortBuffer().slice();,if (tmp != null ) final ShortBuffer shortArray = tmp.asShortBuffer().slice();
ImmutableRoaringArray.java,int nbrruns = BufferUtil.toIntUnsigned(buffer.getShort());,if (BufferUtil != null ) int nbrruns = BufferUtil.toIntUnsigned(buffer.getShort());
ImmutableRoaringArray.java,final ShortBuffer shortArray = buffer.asShortBuffer().slice();,if (buffer != null ) final ShortBuffer shortArray = buffer.asShortBuffer().slice();
ImmutableRoaringArray.java,final LongBuffer bitmapArray = buffer.asLongBuffer().slice();,if (buffer != null ) final LongBuffer bitmapArray = buffer.asLongBuffer().slice();
ImmutableRoaringArray.java,final ShortBuffer shortArray = buffer.asShortBuffer().slice();,if (buffer != null ) final ShortBuffer shortArray = buffer.asShortBuffer().slice();
TestMemoryMapping.java,"len = Math.min(len, buf.remaining());","if (buf != null ) len = Math.min(len, buf.remaining());"
MappedRunContainerRealDataBenchmarkWideAnd.java,int answer = bitmapand.size();,if (bitmapand != null ) int answer = bitmapand.size();
MappedRunContainerRealDataBenchmarkWideAnd.java,int answer = bitmapand.size();,if (bitmapand != null ) int answer = bitmapand.size();
MappedRunContainerRealDataBenchmarkWideAnd.java,EWAHCompressedBitmap bitmapand = (EWAHCompressedBitmap) i.next();,if (i != null ) EWAHCompressedBitmap bitmapand = (EWAHCompressedBitmap) i.next();
MappedRunContainerRealDataBenchmarkWideAnd.java,int answer = bitmapand.cardinality();,if (bitmapand != null ) int answer = bitmapand.cardinality();
MappedRunContainerRealDataBenchmarkWideAnd.java,int answer = bitmapand.cardinality();,if (bitmapand != null ) int answer = bitmapand.cardinality();
MappedRunContainerRealDataBenchmarkWideAnd.java,final long totalcount = fos.getChannel().position();,if (fos != null ) final long totalcount = fos.getChannel().position();
MappedRunContainerRealDataBenchmarkWideAnd.java,ArrayList<ImmutableRoaringBitmap> answer = new ArrayList<ImmutableRoaringBitmap>(source.size());,if (ArrayList<ImmutableRoaringBitmap>(source != null ) ArrayList<ImmutableRoaringBitmap> answer = new ArrayList<ImmutableRoaringBitmap>(source.size());
MappedRunContainerRealDataBenchmarkWideAnd.java,final ByteBuffer bb = out.slice();,if (out != null ) final ByteBuffer bb = out.slice();
MappedRunContainerRealDataBenchmarkWideAnd.java,MutableRoaringBitmap equiv = source.get(answer.size());,if (source != null ) MutableRoaringBitmap equiv = source.get(answer.size());
MappedRunContainerRealDataBenchmarkWideAnd.java,byte[] data = ImmutableConciseSet.newImmutableFromMutable(cc).toBytes();,if (ImmutableConciseSet != null ) byte[] data = ImmutableConciseSet.newImmutableFromMutable(cc).toBytes();
MappedRunContainerRealDataBenchmarkWideAnd.java,final long totalcount = fos.getChannel().position();,if (fos != null ) final long totalcount = fos.getChannel().position();
MappedRunContainerRealDataBenchmarkWideAnd.java,ArrayList<ImmutableConciseSet> answer = new ArrayList<ImmutableConciseSet>(source.size());,if (ArrayList<ImmutableConciseSet>(source != null ) ArrayList<ImmutableConciseSet> answer = new ArrayList<ImmutableConciseSet>(source.size());
MappedRunContainerRealDataBenchmarkWideAnd.java,final ByteBuffer bb = out.slice();,if (out != null ) final ByteBuffer bb = out.slice();
MappedRunContainerRealDataBenchmarkWideAnd.java,byte[] newdata = newbitmap.toBytes();,if (newbitmap != null ) byte[] newdata = newbitmap.toBytes();
MappedRunContainerRealDataBenchmarkWideAnd.java,final long totalcount = fos.getChannel().position();,if (fos != null ) final long totalcount = fos.getChannel().position();
MappedRunContainerRealDataBenchmarkWideAnd.java,ArrayList<EWAHCompressedBitmap> answer = new ArrayList<EWAHCompressedBitmap>(source.size());,if (ArrayList<EWAHCompressedBitmap>(source != null ) ArrayList<EWAHCompressedBitmap> answer = new ArrayList<EWAHCompressedBitmap>(source.size());
MappedRunContainerRealDataBenchmarkWideAnd.java,final ByteBuffer bb = out.slice();,if (out != null ) final ByteBuffer bb = out.slice();
MappedRunContainerRealDataBenchmarkWideAnd.java,EWAHCompressedBitmap equiv = source.get(answer.size());,if (source != null ) EWAHCompressedBitmap equiv = source.get(answer.size());
MappedRunContainerRealDataBenchmarkWideAnd.java,final long totalcount = fos.getChannel().position();,if (fos != null ) final long totalcount = fos.getChannel().position();
MappedRunContainerRealDataBenchmarkWideAnd.java,final ByteBuffer bb = out.slice();,if (out != null ) final ByteBuffer bb = out.slice();
MappedRunContainerRealDataBenchmarkWideAnd.java,MutableRoaringBitmap mopti = mbasic.clone();,if (mbasic != null ) MutableRoaringBitmap mopti = mbasic.clone();
RunContainerRealDataBenchmarkWideAnd.java,int answer = bitmapor.size();,if (bitmapor != null ) int answer = bitmapor.size();
RunContainerRealDataBenchmarkWideAnd.java,int answer = bitmapor.size();,if (bitmapor != null ) int answer = bitmapor.size();
RunContainerRealDataBenchmarkWideAnd.java,EWAHCompressedBitmap bitmapor = (EWAHCompressedBitmap) i.next();,if (i != null ) EWAHCompressedBitmap bitmapor = (EWAHCompressedBitmap) i.next();
RunContainerRealDataBenchmarkWideAnd.java,int answer = bitmapor.cardinality();,if (bitmapor != null ) int answer = bitmapor.cardinality();
RunContainerRealDataBenchmarkWideAnd.java,int answer = bitmapor.cardinality();,if (bitmapor != null ) int answer = bitmapor.cardinality();
RunContainerRealDataBenchmarkWideAnd.java,ewahsize += ewahBitmap.serializedSizeInBytes();,if (ewahBitmap != null ) ewahsize += ewahBitmap.serializedSizeInBytes();
RunContainerRealDataBenchmarkWideAnd.java,RoaringBitmap opti = basic.clone();,if (basic != null ) RoaringBitmap opti = basic.clone();
RunContainerRealDataBenchmarkWideAnd.java,normalsize += basic.serializedSizeInBytes();,if (basic != null ) normalsize += basic.serializedSizeInBytes();
RunContainerRealDataBenchmarkWideAnd.java,runsize += opti.serializedSizeInBytes();,if (opti != null ) runsize += opti.serializedSizeInBytes();
MappedRunContainerRealDataBenchmarkWideOrPQ.java,int answer = bitmapor.size();,if (bitmapor != null ) int answer = bitmapor.size();
MappedRunContainerRealDataBenchmarkWideOrPQ.java,int answer = bitmapor.size();,if (bitmapor != null ) int answer = bitmapor.size();
MappedRunContainerRealDataBenchmarkWideOrPQ.java,int answer = bitmapor.cardinality();,if (bitmapor != null ) int answer = bitmapor.cardinality();
MappedRunContainerRealDataBenchmarkWideOrPQ.java,int answer = bitmapor.cardinality();,if (bitmapor != null ) int answer = bitmapor.cardinality();
MappedRunContainerRealDataBenchmarkWideOrPQ.java,final long totalcount = fos.getChannel().position();,if (fos != null ) final long totalcount = fos.getChannel().position();
MappedRunContainerRealDataBenchmarkWideOrPQ.java,ArrayList<ImmutableRoaringBitmap> answer = new ArrayList<ImmutableRoaringBitmap>(source.size());,if (ArrayList<ImmutableRoaringBitmap>(source != null ) ArrayList<ImmutableRoaringBitmap> answer = new ArrayList<ImmutableRoaringBitmap>(source.size());
MappedRunContainerRealDataBenchmarkWideOrPQ.java,final ByteBuffer bb = out.slice();,if (out != null ) final ByteBuffer bb = out.slice();
MappedRunContainerRealDataBenchmarkWideOrPQ.java,MutableRoaringBitmap equiv = source.get(answer.size());,if (source != null ) MutableRoaringBitmap equiv = source.get(answer.size());
MappedRunContainerRealDataBenchmarkWideOrPQ.java,byte[] data = ImmutableConciseSet.newImmutableFromMutable(cc).toBytes();,if (ImmutableConciseSet != null ) byte[] data = ImmutableConciseSet.newImmutableFromMutable(cc).toBytes();
MappedRunContainerRealDataBenchmarkWideOrPQ.java,final long totalcount = fos.getChannel().position();,if (fos != null ) final long totalcount = fos.getChannel().position();
MappedRunContainerRealDataBenchmarkWideOrPQ.java,ArrayList<ImmutableConciseSet> answer = new ArrayList<ImmutableConciseSet>(source.size());,if (ArrayList<ImmutableConciseSet>(source != null ) ArrayList<ImmutableConciseSet> answer = new ArrayList<ImmutableConciseSet>(source.size());
MappedRunContainerRealDataBenchmarkWideOrPQ.java,final ByteBuffer bb = out.slice();,if (out != null ) final ByteBuffer bb = out.slice();
MappedRunContainerRealDataBenchmarkWideOrPQ.java,byte[] newdata = newbitmap.toBytes();,if (newbitmap != null ) byte[] newdata = newbitmap.toBytes();
MappedRunContainerRealDataBenchmarkWideOrPQ.java,final long totalcount = fos.getChannel().position();,if (fos != null ) final long totalcount = fos.getChannel().position();
MappedRunContainerRealDataBenchmarkWideOrPQ.java,ArrayList<EWAHCompressedBitmap> answer = new ArrayList<EWAHCompressedBitmap>(source.size());,if (ArrayList<EWAHCompressedBitmap>(source != null ) ArrayList<EWAHCompressedBitmap> answer = new ArrayList<EWAHCompressedBitmap>(source.size());
MappedRunContainerRealDataBenchmarkWideOrPQ.java,final ByteBuffer bb = out.slice();,if (out != null ) final ByteBuffer bb = out.slice();
MappedRunContainerRealDataBenchmarkWideOrPQ.java,EWAHCompressedBitmap equiv = source.get(answer.size());,if (source != null ) EWAHCompressedBitmap equiv = source.get(answer.size());
MappedRunContainerRealDataBenchmarkWideOrPQ.java,final long totalcount = fos.getChannel().position();,if (fos != null ) final long totalcount = fos.getChannel().position();
MappedRunContainerRealDataBenchmarkWideOrPQ.java,final ByteBuffer bb = out.slice();,if (out != null ) final ByteBuffer bb = out.slice();
MappedRunContainerRealDataBenchmarkWideOrPQ.java,MutableRoaringBitmap mopti = mbasic.clone();,if (mbasic != null ) MutableRoaringBitmap mopti = mbasic.clone();
MappedRunContainerRealDataBenchmarkWideOrPQ.java,count = mac.size();,if (mac != null ) count = mac.size();
RunContainerRealDataBenchmarkWideOrPQ.java,int answer = bitmapor.size();,if (bitmapor != null ) int answer = bitmapor.size();
RunContainerRealDataBenchmarkWideOrPQ.java,int answer = bitmapor.size();,if (bitmapor != null ) int answer = bitmapor.size();
RunContainerRealDataBenchmarkWideOrPQ.java,int answer = bitmapor.cardinality();,if (bitmapor != null ) int answer = bitmapor.cardinality();
RunContainerRealDataBenchmarkWideOrPQ.java,int answer = bitmapor.cardinality();,if (bitmapor != null ) int answer = bitmapor.cardinality();
RunContainerRealDataBenchmarkWideOrPQ.java,ewahsize += ewahBitmap.serializedSizeInBytes();,if (ewahBitmap != null ) ewahsize += ewahBitmap.serializedSizeInBytes();
RunContainerRealDataBenchmarkWideOrPQ.java,RoaringBitmap opti = basic.clone();,if (basic != null ) RoaringBitmap opti = basic.clone();
RunContainerRealDataBenchmarkWideOrPQ.java,normalsize += basic.serializedSizeInBytes();,if (basic != null ) normalsize += basic.serializedSizeInBytes();
RunContainerRealDataBenchmarkWideOrPQ.java,runsize += opti.serializedSizeInBytes();,if (opti != null ) runsize += opti.serializedSizeInBytes();
RunContainerRealDataBenchmarkWideOrPQ.java,count = rc.size();,if (rc != null ) count = rc.size();
MappedRunContainerRealDataBenchmarkWideOrNaive.java,int answer = bitmapor.size();,if (bitmapor != null ) int answer = bitmapor.size();
MappedRunContainerRealDataBenchmarkWideOrNaive.java,int answer = bitmapor.size();,if (bitmapor != null ) int answer = bitmapor.size();
MappedRunContainerRealDataBenchmarkWideOrNaive.java,EWAHCompressedBitmap bitmapor = (EWAHCompressedBitmap) i.next();,if (i != null ) EWAHCompressedBitmap bitmapor = (EWAHCompressedBitmap) i.next();
MappedRunContainerRealDataBenchmarkWideOrNaive.java,int answer = bitmapor.cardinality();,if (bitmapor != null ) int answer = bitmapor.cardinality();
MappedRunContainerRealDataBenchmarkWideOrNaive.java,int answer = bitmapor.cardinality();,if (bitmapor != null ) int answer = bitmapor.cardinality();
MappedRunContainerRealDataBenchmarkWideOrNaive.java,final long totalcount = fos.getChannel().position();,if (fos != null ) final long totalcount = fos.getChannel().position();
MappedRunContainerRealDataBenchmarkWideOrNaive.java,ArrayList<ImmutableRoaringBitmap> answer = new ArrayList<ImmutableRoaringBitmap>(source.size());,if (ArrayList<ImmutableRoaringBitmap>(source != null ) ArrayList<ImmutableRoaringBitmap> answer = new ArrayList<ImmutableRoaringBitmap>(source.size());
MappedRunContainerRealDataBenchmarkWideOrNaive.java,final ByteBuffer bb = out.slice();,if (out != null ) final ByteBuffer bb = out.slice();
MappedRunContainerRealDataBenchmarkWideOrNaive.java,MutableRoaringBitmap equiv = source.get(answer.size());,if (source != null ) MutableRoaringBitmap equiv = source.get(answer.size());
MappedRunContainerRealDataBenchmarkWideOrNaive.java,byte[] data = ImmutableConciseSet.newImmutableFromMutable(cc).toBytes();,if (ImmutableConciseSet != null ) byte[] data = ImmutableConciseSet.newImmutableFromMutable(cc).toBytes();
MappedRunContainerRealDataBenchmarkWideOrNaive.java,final long totalcount = fos.getChannel().position();,if (fos != null ) final long totalcount = fos.getChannel().position();
MappedRunContainerRealDataBenchmarkWideOrNaive.java,ArrayList<ImmutableConciseSet> answer = new ArrayList<ImmutableConciseSet>(source.size());,if (ArrayList<ImmutableConciseSet>(source != null ) ArrayList<ImmutableConciseSet> answer = new ArrayList<ImmutableConciseSet>(source.size());
MappedRunContainerRealDataBenchmarkWideOrNaive.java,final ByteBuffer bb = out.slice();,if (out != null ) final ByteBuffer bb = out.slice();
MappedRunContainerRealDataBenchmarkWideOrNaive.java,byte[] newdata = newbitmap.toBytes();,if (newbitmap != null ) byte[] newdata = newbitmap.toBytes();
MappedRunContainerRealDataBenchmarkWideOrNaive.java,final long totalcount = fos.getChannel().position();,if (fos != null ) final long totalcount = fos.getChannel().position();
MappedRunContainerRealDataBenchmarkWideOrNaive.java,ArrayList<EWAHCompressedBitmap> answer = new ArrayList<EWAHCompressedBitmap>(source.size());,if (ArrayList<EWAHCompressedBitmap>(source != null ) ArrayList<EWAHCompressedBitmap> answer = new ArrayList<EWAHCompressedBitmap>(source.size());
MappedRunContainerRealDataBenchmarkWideOrNaive.java,final ByteBuffer bb = out.slice();,if (out != null ) final ByteBuffer bb = out.slice();
MappedRunContainerRealDataBenchmarkWideOrNaive.java,EWAHCompressedBitmap equiv = source.get(answer.size());,if (source != null ) EWAHCompressedBitmap equiv = source.get(answer.size());
MappedRunContainerRealDataBenchmarkWideOrNaive.java,final long totalcount = fos.getChannel().position();,if (fos != null ) final long totalcount = fos.getChannel().position();
MappedRunContainerRealDataBenchmarkWideOrNaive.java,final ByteBuffer bb = out.slice();,if (out != null ) final ByteBuffer bb = out.slice();
MappedRunContainerRealDataBenchmarkWideOrNaive.java,MutableRoaringBitmap mopti = mbasic.clone();,if (mbasic != null ) MutableRoaringBitmap mopti = mbasic.clone();
MappedRunContainerRealDataBenchmarkWideOrNaive.java,count = mac.size();,if (mac != null ) count = mac.size();
RunContainerRealDataBenchmarkWideOrNaive.java,int answer = bitmapor.size();,if (bitmapor != null ) int answer = bitmapor.size();
RunContainerRealDataBenchmarkWideOrNaive.java,int answer = bitmapor.size();,if (bitmapor != null ) int answer = bitmapor.size();
RunContainerRealDataBenchmarkWideOrNaive.java,EWAHCompressedBitmap bitmapor = (EWAHCompressedBitmap) i.next();,if (i != null ) EWAHCompressedBitmap bitmapor = (EWAHCompressedBitmap) i.next();
RunContainerRealDataBenchmarkWideOrNaive.java,int answer = bitmapor.cardinality();,if (bitmapor != null ) int answer = bitmapor.cardinality();
RunContainerRealDataBenchmarkWideOrNaive.java,int answer = bitmapor.cardinality();,if (bitmapor != null ) int answer = bitmapor.cardinality();
RunContainerRealDataBenchmarkWideOrNaive.java,ewahsize += ewahBitmap.serializedSizeInBytes();,if (ewahBitmap != null ) ewahsize += ewahBitmap.serializedSizeInBytes();
RunContainerRealDataBenchmarkWideOrNaive.java,RoaringBitmap opti = basic.clone();,if (basic != null ) RoaringBitmap opti = basic.clone();
RunContainerRealDataBenchmarkWideOrNaive.java,normalsize += basic.serializedSizeInBytes();,if (basic != null ) normalsize += basic.serializedSizeInBytes();
RunContainerRealDataBenchmarkWideOrNaive.java,runsize += opti.serializedSizeInBytes();,if (opti != null ) runsize += opti.serializedSizeInBytes();
RunContainerRealDataBenchmarkWideOrNaive.java,count = rc.size();,if (rc != null ) count = rc.size();
RunContainerRealDataBenchmarkAndNot.java,ewahsize += ewahBitmap.serializedSizeInBytes();,if (ewahBitmap != null ) ewahsize += ewahBitmap.serializedSizeInBytes();
RunContainerRealDataBenchmarkAndNot.java,RoaringBitmap opti = basic.clone();,if (basic != null ) RoaringBitmap opti = basic.clone();
RunContainerRealDataBenchmarkAndNot.java,normalsize += basic.serializedSizeInBytes();,if (basic != null ) normalsize += basic.serializedSizeInBytes();
RunContainerRealDataBenchmarkAndNot.java,runsize += opti.serializedSizeInBytes();,if (opti != null ) runsize += opti.serializedSizeInBytes();
RunContainerRealDataBenchmarkXor.java,ewahsize += ewahBitmap.serializedSizeInBytes();,if (ewahBitmap != null ) ewahsize += ewahBitmap.serializedSizeInBytes();
RunContainerRealDataBenchmarkXor.java,RoaringBitmap opti = basic.clone();,if (basic != null ) RoaringBitmap opti = basic.clone();
RunContainerRealDataBenchmarkXor.java,normalsize += basic.serializedSizeInBytes();,if (basic != null ) normalsize += basic.serializedSizeInBytes();
RunContainerRealDataBenchmarkXor.java,runsize += opti.serializedSizeInBytes();,if (opti != null ) runsize += opti.serializedSizeInBytes();
MappedRunContainerRealDataBenchmarkOr.java,final long totalcount = fos.getChannel().position();,if (fos != null ) final long totalcount = fos.getChannel().position();
MappedRunContainerRealDataBenchmarkOr.java,ArrayList<ImmutableRoaringBitmap> answer = new ArrayList<ImmutableRoaringBitmap>(source.size());,if (ArrayList<ImmutableRoaringBitmap>(source != null ) ArrayList<ImmutableRoaringBitmap> answer = new ArrayList<ImmutableRoaringBitmap>(source.size());
MappedRunContainerRealDataBenchmarkOr.java,final ByteBuffer bb = out.slice();,if (out != null ) final ByteBuffer bb = out.slice();
MappedRunContainerRealDataBenchmarkOr.java,MutableRoaringBitmap equiv = source.get(answer.size());,if (source != null ) MutableRoaringBitmap equiv = source.get(answer.size());
MappedRunContainerRealDataBenchmarkOr.java,byte[] data = ImmutableConciseSet.newImmutableFromMutable(cc).toBytes();,if (ImmutableConciseSet != null ) byte[] data = ImmutableConciseSet.newImmutableFromMutable(cc).toBytes();
MappedRunContainerRealDataBenchmarkOr.java,final long totalcount = fos.getChannel().position();,if (fos != null ) final long totalcount = fos.getChannel().position();
MappedRunContainerRealDataBenchmarkOr.java,ArrayList<ImmutableConciseSet> answer = new ArrayList<ImmutableConciseSet>(source.size());,if (ArrayList<ImmutableConciseSet>(source != null ) ArrayList<ImmutableConciseSet> answer = new ArrayList<ImmutableConciseSet>(source.size());
MappedRunContainerRealDataBenchmarkOr.java,final ByteBuffer bb = out.slice();,if (out != null ) final ByteBuffer bb = out.slice();
MappedRunContainerRealDataBenchmarkOr.java,byte[] newdata = newbitmap.toBytes();,if (newbitmap != null ) byte[] newdata = newbitmap.toBytes();
MappedRunContainerRealDataBenchmarkOr.java,final long totalcount = fos.getChannel().position();,if (fos != null ) final long totalcount = fos.getChannel().position();
MappedRunContainerRealDataBenchmarkOr.java,ArrayList<EWAHCompressedBitmap> answer = new ArrayList<EWAHCompressedBitmap>(source.size());,if (ArrayList<EWAHCompressedBitmap>(source != null ) ArrayList<EWAHCompressedBitmap> answer = new ArrayList<EWAHCompressedBitmap>(source.size());
MappedRunContainerRealDataBenchmarkOr.java,final ByteBuffer bb = out.slice();,if (out != null ) final ByteBuffer bb = out.slice();
MappedRunContainerRealDataBenchmarkOr.java,EWAHCompressedBitmap equiv = source.get(answer.size());,if (source != null ) EWAHCompressedBitmap equiv = source.get(answer.size());
MappedRunContainerRealDataBenchmarkOr.java,final long totalcount = fos.getChannel().position();,if (fos != null ) final long totalcount = fos.getChannel().position();
MappedRunContainerRealDataBenchmarkOr.java,final ByteBuffer bb = out.slice();,if (out != null ) final ByteBuffer bb = out.slice();
MappedRunContainerRealDataBenchmarkOr.java,MutableRoaringBitmap mopti = mbasic.clone();,if (mbasic != null ) MutableRoaringBitmap mopti = mbasic.clone();
RunContainerRealDataBenchmarkOr.java,ewahsize += ewahBitmap.serializedSizeInBytes();,if (ewahBitmap != null ) ewahsize += ewahBitmap.serializedSizeInBytes();
RunContainerRealDataBenchmarkOr.java,RoaringBitmap opti = basic.clone();,if (basic != null ) RoaringBitmap opti = basic.clone();
RunContainerRealDataBenchmarkOr.java,normalsize += basic.serializedSizeInBytes();,if (basic != null ) normalsize += basic.serializedSizeInBytes();
RunContainerRealDataBenchmarkOr.java,runsize += opti.serializedSizeInBytes();,if (opti != null ) runsize += opti.serializedSizeInBytes();
MappedRunContainerRealDataBenchmarkReverseIterate.java,final long totalcount = fos.getChannel().position();,if (fos != null ) final long totalcount = fos.getChannel().position();
MappedRunContainerRealDataBenchmarkReverseIterate.java,ArrayList<ImmutableRoaringBitmap> answer = new ArrayList<ImmutableRoaringBitmap>(source.size());,if (ArrayList<ImmutableRoaringBitmap>(source != null ) ArrayList<ImmutableRoaringBitmap> answer = new ArrayList<ImmutableRoaringBitmap>(source.size());
MappedRunContainerRealDataBenchmarkReverseIterate.java,final ByteBuffer bb = out.slice();,if (out != null ) final ByteBuffer bb = out.slice();
MappedRunContainerRealDataBenchmarkReverseIterate.java,byte[] data = ImmutableConciseSet.newImmutableFromMutable(cc).toBytes();,if (ImmutableConciseSet != null ) byte[] data = ImmutableConciseSet.newImmutableFromMutable(cc).toBytes();
MappedRunContainerRealDataBenchmarkReverseIterate.java,final long totalcount = fos.getChannel().position();,if (fos != null ) final long totalcount = fos.getChannel().position();
MappedRunContainerRealDataBenchmarkReverseIterate.java,ArrayList<ImmutableConciseSet> answer = new ArrayList<ImmutableConciseSet>(source.size());,if (ArrayList<ImmutableConciseSet>(source != null ) ArrayList<ImmutableConciseSet> answer = new ArrayList<ImmutableConciseSet>(source.size());
MappedRunContainerRealDataBenchmarkReverseIterate.java,final ByteBuffer bb = out.slice();,if (out != null ) final ByteBuffer bb = out.slice();
MappedRunContainerRealDataBenchmarkReverseIterate.java,byte[] newdata = newbitmap.toBytes();,if (newbitmap != null ) byte[] newdata = newbitmap.toBytes();
MappedRunContainerRealDataBenchmarkReverseIterate.java,final long totalcount = fos.getChannel().position();,if (fos != null ) final long totalcount = fos.getChannel().position();
MappedRunContainerRealDataBenchmarkReverseIterate.java,ArrayList<EWAHCompressedBitmap> answer = new ArrayList<EWAHCompressedBitmap>(source.size());,if (ArrayList<EWAHCompressedBitmap>(source != null ) ArrayList<EWAHCompressedBitmap> answer = new ArrayList<EWAHCompressedBitmap>(source.size());
MappedRunContainerRealDataBenchmarkReverseIterate.java,final ByteBuffer bb = out.slice();,if (out != null ) final ByteBuffer bb = out.slice();
MappedRunContainerRealDataBenchmarkReverseIterate.java,EWAHCompressedBitmap equiv = source.get(answer.size());,if (source != null ) EWAHCompressedBitmap equiv = source.get(answer.size());
MappedRunContainerRealDataBenchmarkReverseIterate.java,final long totalcount = fos.getChannel().position();,if (fos != null ) final long totalcount = fos.getChannel().position();
MappedRunContainerRealDataBenchmarkReverseIterate.java,final ByteBuffer bb = out.slice();,if (out != null ) final ByteBuffer bb = out.slice();
MappedRunContainerRealDataBenchmarkReverseIterate.java,MutableRoaringBitmap mopti = mbasic.clone();,if (mbasic != null ) MutableRoaringBitmap mopti = mbasic.clone();
RunContainerRealDataBenchmarkReverseIterate.java,ewahsize += ewahBitmap.serializedSizeInBytes();,if (ewahBitmap != null ) ewahsize += ewahBitmap.serializedSizeInBytes();
RunContainerRealDataBenchmarkReverseIterate.java,RoaringBitmap opti = basic.clone();,if (basic != null ) RoaringBitmap opti = basic.clone();
RunContainerRealDataBenchmarkReverseIterate.java,normalsize += basic.serializedSizeInBytes();,if (basic != null ) normalsize += basic.serializedSizeInBytes();
RunContainerRealDataBenchmarkReverseIterate.java,runsize += opti.serializedSizeInBytes();,if (opti != null ) runsize += opti.serializedSizeInBytes();
MappedRunContainerRealDataBenchmarkIterate.java,final long totalcount = fos.getChannel().position();,if (fos != null ) final long totalcount = fos.getChannel().position();
MappedRunContainerRealDataBenchmarkIterate.java,ArrayList<ImmutableRoaringBitmap> answer = new ArrayList<ImmutableRoaringBitmap>(source.size());,if (ArrayList<ImmutableRoaringBitmap>(source != null ) ArrayList<ImmutableRoaringBitmap> answer = new ArrayList<ImmutableRoaringBitmap>(source.size());
MappedRunContainerRealDataBenchmarkIterate.java,final ByteBuffer bb = out.slice();,if (out != null ) final ByteBuffer bb = out.slice();
MappedRunContainerRealDataBenchmarkIterate.java,byte[] data = ImmutableConciseSet.newImmutableFromMutable(cc).toBytes();,if (ImmutableConciseSet != null ) byte[] data = ImmutableConciseSet.newImmutableFromMutable(cc).toBytes();
MappedRunContainerRealDataBenchmarkIterate.java,final long totalcount = fos.getChannel().position();,if (fos != null ) final long totalcount = fos.getChannel().position();
MappedRunContainerRealDataBenchmarkIterate.java,ArrayList<ImmutableConciseSet> answer = new ArrayList<ImmutableConciseSet>(source.size());,if (ArrayList<ImmutableConciseSet>(source != null ) ArrayList<ImmutableConciseSet> answer = new ArrayList<ImmutableConciseSet>(source.size());
MappedRunContainerRealDataBenchmarkIterate.java,final ByteBuffer bb = out.slice();,if (out != null ) final ByteBuffer bb = out.slice();
MappedRunContainerRealDataBenchmarkIterate.java,byte[] newdata = newbitmap.toBytes();,if (newbitmap != null ) byte[] newdata = newbitmap.toBytes();
MappedRunContainerRealDataBenchmarkIterate.java,final long totalcount = fos.getChannel().position();,if (fos != null ) final long totalcount = fos.getChannel().position();
MappedRunContainerRealDataBenchmarkIterate.java,ArrayList<EWAHCompressedBitmap> answer = new ArrayList<EWAHCompressedBitmap>(source.size());,if (ArrayList<EWAHCompressedBitmap>(source != null ) ArrayList<EWAHCompressedBitmap> answer = new ArrayList<EWAHCompressedBitmap>(source.size());
MappedRunContainerRealDataBenchmarkIterate.java,final ByteBuffer bb = out.slice();,if (out != null ) final ByteBuffer bb = out.slice();
MappedRunContainerRealDataBenchmarkIterate.java,EWAHCompressedBitmap equiv = source.get(answer.size());,if (source != null ) EWAHCompressedBitmap equiv = source.get(answer.size());
MappedRunContainerRealDataBenchmarkIterate.java,final long totalcount = fos.getChannel().position();,if (fos != null ) final long totalcount = fos.getChannel().position();
