Filename,Buggy/Deleted,Fixed/Added
BeanGenerator.java,int mod = methods[i].getModifiers();,if (methods[i] != null ) int mod = methods[i].getModifiers();
BeanGenerator.java,BeanProperty prop = (BeanProperty)i.next();,if ((BeanProperty)i != null ) BeanProperty prop = (BeanProperty)i.next();
BeanGenerator.java,BeanMethod m = (BeanMethod)i.next();,if ((BeanMethod)i != null ) BeanMethod m = (BeanMethod)i.next();
BeanGenerator.java,Class cls = bg.generate();,if (bg != null ) Class cls = bg.generate();
Enhancer.java,ConstantPoolGen cp = cg.getConstantPool();,if (cg != null ) ConstantPoolGen cp = cg.getConstantPool();
Enhancer.java,InstructionList il = mg.getInstructionList();,if (mg != null ) InstructionList il = mg.getInstructionList();
Enhancer.java,int mod = construct.getModifiers();,if (construct != null ) int mod = construct.getModifiers();
Enhancer.java,ConstantPoolGen cp = cg.getConstantPool();,if (cg != null ) ConstantPoolGen cp = cg.getConstantPool();
Enhancer.java,InstructionList il = mg.getInstructionList();,if (mg != null ) InstructionList il = mg.getInstructionList();
TestEnhancer.java,int mod =  method.getModifiers();,if (method != null ) int mod =  method.getModifiers();
TestEnhancer.java,Class enhancedClass = source.getClass();,if (source != null ) Class enhancedClass = source.getClass();
TestEnhancer.java,Object ser = in.readObject();,if (in != null ) Object ser = in.readObject();
Enhancer.java,String name = (String) i.next();,if (i != null ) String name = (String) i.next();
Enhancer.java,interfaceNameList[i] = interfaces[i].getName();,if (interfaces[i] != null ) interfaceNameList[i] = interfaces[i].getName();
Enhancer.java,ClassLoader loader = this.getClass().getClassLoader();,if (this != null ) ClassLoader loader = this.getClass().getClassLoader();
Enhancer.java,loader = Enhancer.class.getClassLoader();,if (Enhancer != null ) loader = Enhancer.class.getClassLoader();
Enhancer.java,loader = ClassLoader.getSystemClassLoader();,if (ClassLoader != null ) loader = ClassLoader.getSystemClassLoader();
Enhancer.java,String parentClass = cg.getSuperclassName();,if (cg != null ) String parentClass = cg.getSuperclassName();
Enhancer.java,ConstantPoolGen cp = cg.getConstantPool(); // cg creates constant pool,if (pool != null ) ConstantPoolGen cp = cg.getConstantPool(); // cg creates constant pool
Enhancer.java,String key = keyBuff.toString();,if (keyBuff != null ) String key = keyBuff.toString();
Enhancer.java,methods = parentClass.getMethods();,if (parentClass != null ) methods = parentClass.getMethods();
Enhancer.java,int mod = methods[i].getModifiers();,if (methods[i] != null ) int mod = methods[i].getModifiers();
